ts,rpm,speed,throttle_pos,load,temp,manifold_pressure,intake_air_temp,maf
1558526128464,3449,67.7439403356,46.6666666667,77.6470588235,54,579.150579151,28,0.02380968
1558526129852,3486,68.3654443754,46.6666666667,81.9607843137,53,579.150579151,28,0.02380968
1558526131211,3516,68.9869484152,45.0980392157,83.137254902,53,558.466629895,28,0.02380968
1558526132569,3535,69.6084524549,44.7058823529,82.7450980392,53,551.571980143,28,0.02380968
1558526133932,3564,70.2299564947,43.137254902,81.568627451,53,510.204081633,28,0.02380968
1558526135317,3571,70.2299564947,38.431372549,76.0784313725,53,461.94153337,28,0.02380968
1558526136691,3578,70.2299564947,37.2549019608,70.9803921569,53,448.152233867,28,0.02380968
1558526138050,3576,70.2299564947,37.2549019608,67.4509803922,53,441.257584115,28,0.02380968
1558526139408,3562,70.2299564947,34.5098039216,63.5294117647,53,386.1003861,28,0.02380968
1558526140782,3556,69.6084524549,34.1176470588,58.8235294118,53,386.1003861,28,0.02380968
1558526142157,3530,69.6084524549,34.1176470588,55.6862745098,54,386.1003861,28,0.02380968
1558526143531,3519,68.9869484152,33.7254901961,54.1176470588,54,379.205736349,28,0.02380968
1558526144889,3498,68.9869484152,32.9411764706,52.5490196078,54,220.628792057,28,0.02380968
1558526146250,3433,67.7439403356,35.6862745098,40.0,54,482.625482625,28,0.02380968
1558526147622,3433,67.7439403356,38.8235294118,53.3333333333,54,475.730832874,28,0.02380968
1558526148980,3448,67.7439403356,34.1176470588,57.2549019608,54,303.364589079,28,0.02380968
1558526150355,3413,67.1224362958,28.2352941176,47.0588235294,54,275.785990072,28,0.02380968
1558526151716,3373,66.5009322561,36.862745098,43.9215686275,54,455.046883618,28,0.02380968
1558526153072,3370,65.8794282163,16.862745098,39.2156862745,54,151.682294539,28,0.02380968
1558526154430,3257,64.014916097,16.862745098,26.6666666667,54,151.682294539,29,0.02380968
1558526155788,3169,62.1504039776,16.862745098,20.3921568627,54,151.682294539,29,0.02380968
1558526157150,3044,59.6643878185,22.3529411765,17.6470588235,54,572.255929399,29,0.02380968
1558526158504,3061,60.2858918583,35.2941176471,43.9215686275,54,386.1003861,29,0.02380968
1558526159862,3067,60.2858918583,32.1568627451,46.2745098039,54,372.311086597,29,0.02380968
1558526161237,3061,60.2858918583,32.1568627451,46.6666666667,54,379.205736349,29,0.02380968
1558526162611,3049,60.2858918583,25.4901960784,43.137254902,54,330.943188086,29,0.02380968
1558526163970,3037,59.6643878185,31.3725490196,43.137254902,54,468.836183122,29,0.02380968
1558526165328,3058,60.2858918583,36.862745098,52.1568627451,54,468.836183122,29,0.02380968
1558526166686,3088,60.9073958981,36.4705882353,57.2549019608,54,482.625482625,29,0.02380968
1558526168077,3122,61.5288999378,41.9607843137,65.4901960784,54,544.677330392,29,0.02380968
1558526169467,3171,62.1504039776,40.0,70.1960784314,54,468.836183122,29,0.02380968
1558526170857,3190,62.7719080174,33.7254901961,65.8823529412,54,372.311086597,28,0.02380968
1558526172247,3181,62.7719080174,28.2352941176,53.7254901961,54,289.575289575,28,0.02380968
1558526173637,3156,62.1504039776,29.0196078431,45.0980392157,54,386.1003861,28,0.02380968
1558526175048,3152,62.1504039776,33.3333333333,47.4509803922,54,399.889685604,28,0.02380968
1558526176418,3148,62.1504039776,33.3333333333,49.8039215686,54,399.889685604,28,0.02380968
1558526177776,3151,62.1504039776,39.2156862745,54.9019607843,54,530.888030888,28,0.02380968
1558526179135,3187,62.7719080174,44.7058823529,67.0588235294,54,482.625482625,28,0.02380968
1558526180529,3191,62.7719080174,35.2941176471,64.7058823529,54,448.152233867,28,0.02380968
1558526181930,3175,62.7719080174,42.7450980392,69.4117647059,54,537.78268064,28,0.02380968
1558526183320,3159,62.1504039776,36.4705882353,70.1960784314,54,386.1003861,28,0.02380968
1558526184711,3118,61.5288999378,33.7254901961,60.7843137255,54,523.993381136,28,0.02380968
1558526186072,3102,60.9073958981,20.7843137255,60.0,54,158.576944291,28,0.02380968
1558526187460,3022,59.6643878185,22.7450980392,38.431372549,54,523.993381136,28,0.02380968
1558526188818,3015,59.0428837787,37.2549019608,53.3333333333,54,468.836183122,28,0.02380968
1558526190192,3031,59.6643878185,29.4117647059,50.5882352941,54,324.048538334,28,0.02380968
1558526191550,3037,59.6643878185,29.4117647059,45.4901960784,54,324.048538334,28,0.02380968
1558526192909,3038,59.6643878185,29.4117647059,42.3529411765,54,324.048538334,28,0.02380968
1558526194298,3067,60.2858918583,29.4117647059,40.7843137255,54,317.153888582,28,0.02380968
1558526195673,3106,60.9073958981,29.4117647059,39.6078431373,54,503.309431881,28,0.02380968
1558526197031,3135,61.5288999378,39.2156862745,52.5490196078,54,482.625482625,29,0.02380968
1558526198393,3185,62.7719080174,32.5490196078,53.7254901961,54,255.102040816,28,0.02380968
1558526199749,3160,62.1504039776,33.7254901961,40.0,54,434.362934363,28,0.02380968
1558526201107,3164,62.1504039776,30.9803921569,46.6666666667,54,261.996690568,29,0.02380968
1558526202465,3149,61.5288999378,25.4901960784,38.8235294118,54,248.207391065,29,0.02380968
1558526203826,3130,61.5288999378,38.431372549,42.7450980392,54,496.414782129,29,0.02380968
1558526205180,3157,62.1504039776,38.0392156863,54.9019607843,53,420.573634859,29,0.02380968
1558526206555,3173,62.1504039776,31.3725490196,52.5490196078,54,489.520132377,29,0.02380968
1558526207913,3191,62.7719080174,38.8235294118,59.2156862745,53,489.520132377,29,0.02380968
1558526209289,3218,63.3934120572,38.431372549,63.137254902,54,482.625482625,29,0.02380968
1558526210646,3252,64.014916097,36.4705882353,62.7450980392,54,448.152233867,28,0.02380968
1558526212019,3262,64.014916097,35.6862745098,61.568627451,54,434.362934363,28,0.02380968
1558526213377,3267,64.014916097,35.6862745098,60.3921568627,54,434.362934363,28,0.02380968
1558526214735,3275,64.6364201367,32.9411764706,58.0392156863,54,379.205736349,28,0.02380968
1558526216110,3263,64.014916097,29.8039215686,51.7647058824,54,317.153888582,28,0.02380968
1558526217485,3242,63.3934120572,29.8039215686,45.8823529412,54,413.678985108,28,0.02380968
1558526218843,3243,64.014916097,39.2156862745,54.1176470588,54,496.414782129,29,0.02380968
1558526220201,3285,64.6364201367,38.8235294118,61.1764705882,54,489.520132377,29,0.02380968
1558526221564,3312,65.2579241765,33.7254901961,60.3921568627,54,365.416436845,29,0.02380968
1558526222919,3300,64.6364201367,29.4117647059,52.1568627451,54,289.575289575,28,0.02380968
1558526224292,3289,64.6364201367,16.862745098,41.9607843137,54,144.787644788,29,0.02380968
1558526225650,3210,62.7719080174,21.568627451,28.2352941176,54,448.152233867,29,0.02380968
1558526227027,3199,62.7719080174,42.7450980392,47.8431372549,54,455.046883618,29,0.02380968
1558526228383,3206,63.3934120572,16.862745098,44.7058823529,54,144.787644788,29,0.02380968
1558526229741,3134,61.5288999378,16.862745098,29.8039215686,54,330.943188086,29,0.02380968
1558526231115,3106,60.9073958981,37.6470588235,42.3529411765,54,413.678985108,29,0.02380968
1558526232473,3128,61.5288999378,16.862745098,41.1764705882,54,151.682294539,29,0.02380968
1558526233848,3061,60.2858918583,16.862745098,27.8431372549,54,151.682294539,29,0.02380968
1558526235206,2985,59.0428837787,35.2941176471,29.8039215686,54,434.362934363,30,0.02380968
1558526236564,3020,59.6643878185,34.9019607843,42.7450980392,54,441.257584115,30,0.02380968
1558526237925,3046,59.6643878185,30.1960784314,48.2352941176,54,220.628792057,29,0.02380968
1558526239281,3021,59.0428837787,24.3137254902,34.5098039216,54,413.678985108,29,0.02380968
1558526240655,3015,59.0428837787,36.862745098,46.2745098039,54,434.362934363,29,0.02380968
1558526242013,3046,59.6643878185,31.7647058824,49.4117647059,54,365.416436845,29,0.02380968
1558526243372,3049,59.6643878185,29.8039215686,46.2745098039,54,330.943188086,29,0.02380968
1558526244747,3036,59.6643878185,29.8039215686,43.5294117647,54,330.943188086,29,0.02380968
1558526246121,3027,59.6643878185,36.862745098,44.7058823529,54,475.730832874,29,0.02380968
1558526247480,3063,60.2858918583,38.431372549,54.5098039216,54,551.571980143,29,0.02380968
1558526248837,3104,60.9073958981,34.9019607843,61.1764705882,54,399.889685604,29,0.02380968
1558526250199,3113,61.5288999378,37.6470588235,60.3921568627,54,475.730832874,29,0.02380968
1558526251586,3151,62.1504039776,37.6470588235,62.3529411765,54,475.730832874,29,0.02380968
1558526252944,3183,62.7719080174,36.0784313725,62.3529411765,54,441.257584115,29,0.02380968
1558526254302,3203,62.7719080174,34.5098039216,59.2156862745,54,317.153888582,29,0.02380968
1558526255661,3195,62.7719080174,27.0588235294,48.2352941176,54,268.89134032,29,0.02380968
1558526257020,3164,62.1504039776,27.0588235294,40.3921568627,54,413.678985108,29,0.02380968
1558526258378,3171,62.1504039776,32.9411764706,46.6666666667,54,386.1003861,29,0.02380968
1558526259752,3175,62.1504039776,32.9411764706,48.2352941176,54,344.73248759,29,0.02380968
1558526261131,3183,62.7719080174,38.431372549,54.5098039216,54,565.361279647,29,0.02380968
1558526262485,3242,64.014916097,50.9803921569,70.5882352941,54,627.413127413,29,0.02380968
1558526263843,3324,65.2579241765,49.0196078431,80.3921568627,54,586.045228902,29,0.02380968
1558526265217,3385,66.5009322561,46.2745098039,81.9607843137,54,558.466629895,29,0.02380968
1558526266595,3430,67.7439403356,40.7843137255,79.6078431373,54,496.414782129,29,0.02380968
1558526267950,3462,68.3654443754,38.8235294118,73.7254901961,54,468.836183122,29,0.02380968
1558526269308,3485,68.3654443754,37.2549019608,69.8039215686,54,441.257584115,29,0.02380968
1558526270683,3498,68.9869484152,36.0784313725,65.4901960784,54,427.468284611,29,0.02380968
1558526272060,3498,68.9869484152,33.7254901961,60.7843137255,54,372.311086597,29,0.02380968
1558526273430,3486,68.3654443754,33.3333333333,56.0784313725,54,372.311086597,29,0.02380968
1558526274805,3467,68.3654443754,32.9411764706,52.9411764706,54,351.627137341,29,0.02380968
1558526276196,3449,67.7439403356,31.3725490196,49.4117647059,54,337.837837838,29,0.02380968
1558526277632,3416,67.1224362958,31.3725490196,46.6666666667,54,489.520132377,29,0.02380968
1558526279024,3413,67.1224362958,39.2156862745,57.2549019608,54,537.78268064,29,0.02380968
1558526280397,3432,67.7439403356,44.3137254902,67.8431372549,54,537.78268064,29,0.02380968
1558526281756,3452,67.7439403356,38.8235294118,69.8039215686,54,455.046883618,29,0.02380968
1558526283115,3465,68.3654443754,35.6862745098,66.2745098039,54,413.678985108,29,0.02380968
1558526284491,3464,68.3654443754,34.5098039216,61.1764705882,54,392.995035852,29,0.02380968
1558526285863,3460,67.7439403356,34.1176470588,57.6470588235,54,503.309431881,29,0.02380968
1558526287221,3468,68.3654443754,40.3921568627,63.5294117647,54,503.309431881,29,0.02380968
1558526288579,3488,68.3654443754,37.6470588235,66.2745098039,54,448.152233867,29,0.02380968
1558526289941,3485,68.3654443754,36.862745098,65.0980392157,54,448.152233867,29,0.02380968
1558526291296,3470,68.3654443754,46.6666666667,70.9803921569,54,523.993381136,29,0.02380968
1558526292685,3459,67.7439403356,29.4117647059,68.2352941176,54,165.471594043,29,0.02380968
1558526294077,3346,65.8794282163,31.7647058824,47.0588235294,54,372.311086597,29,0.02380968
1558526295485,3292,64.6364201367,30.5882352941,46.6666666667,54,330.943188086,29,0.02380968
1558526296857,3252,64.014916097,42.3529411765,55.6862745098,54,510.204081633,29,0.02380968
1558526298232,3265,64.014916097,44.7058823529,65.4901960784,54,572.255929399,29,0.02380968
1558526299607,3312,65.2579241765,41.1764705882,71.7647058824,54,565.361279647,29,0.02380968
1558526301000,3351,65.8794282163,41.568627451,75.2941176471,54,517.098731384,29,0.02380968
1558526302354,3396,66.5009322561,36.0784313725,70.9803921569,54,406.784335356,29,0.02380968
1558526303713,3416,67.1224362958,30.5882352941,59.6078431373,54,310.259238831,29,0.02380968
1558526305088,3419,67.1224362958,18.431372549,46.2745098039,54,137.892995036,29,0.02380968
1558526306446,3422,66.5009322561,33.7254901961,39.2156862745,54,523.993381136,29,0.02380968
1558526307804,3430,67.7439403356,41.568627451,56.0784313725,54,448.152233867,29,0.02380968
1558526309161,3435,67.7439403356,30.1960784314,56.0784313725,54,317.153888582,29,0.02380968
1558526310535,3407,67.1224362958,30.1960784314,47.8431372549,54,317.153888582,29,0.02380968
1558526311895,3393,66.5009322561,41.1764705882,55.6862745098,54,455.046883618,29,0.02380968
1558526313273,3396,66.5009322561,25.4901960784,52.1568627451,54,227.523441809,29,0.02380968
1558526314628,3346,65.8794282163,40.0,48.6274509804,54,510.204081633,29,0.02380968
1558526316001,3348,65.8794282163,38.8235294118,59.6078431373,54,379.205736349,29,0.02380968
1558526317392,3354,65.8794282163,48.6274509804,64.3137254902,54,606.729178158,29,0.02380968
1558526318754,3404,67.1224362958,43.9215686275,74.9019607843,54,537.78268064,29,0.02380968
1558526320108,3415,67.1224362958,41.568627451,75.6862745098,54,510.204081633,29,0.02380968
1558526321466,3435,67.7439403356,38.0392156863,73.3333333333,54,420.573634859,29,0.02380968
1558526322824,3421,67.1224362958,32.1568627451,62.7450980392,54,351.627137341,29,0.02380968
1558526324202,3398,66.5009322561,28.6274509804,52.9411764706,54,351.627137341,29,0.02380968
1558526325572,3351,65.8794282163,29.8039215686,45.4901960784,54,503.309431881,29,0.02380968
1558526326930,3351,65.8794282163,27.4509803922,52.9411764706,54,227.523441809,29,0.02380968
1558526328288,3286,65.2579241765,40.3921568627,48.2352941176,54,565.361279647,29,0.02380968
1558526329650,3343,65.8794282163,44.3137254902,64.3137254902,54,530.888030888,29,0.02380968
1558526331005,3372,66.5009322561,29.4117647059,63.5294117647,54,303.364589079,29,0.02380968
1558526332363,3342,65.8794282163,28.2352941176,49.8039215686,54,406.784335356,29,0.02380968
1558526333722,3342,65.8794282163,18.0392156863,54.1176470588,54,151.682294539,29,0.02380968
1558526335095,3272,64.014916097,16.862745098,34.5098039216,54,199.944842802,29,0.02380968
1558526336457,3214,63.3934120572,33.3333333333,35.2941176471,54,392.995035852,30,0.02380968
1558526337812,3213,63.3934120572,38.8235294118,45.0980392157,54,489.520132377,30,0.02380968
1558526339170,3232,63.3934120572,40.3921568627,57.2549019608,54,213.734142306,30,0.02380968
1558526340528,3190,62.7719080174,24.3137254902,39.6078431373,54,441.257584115,30,0.02380968
1558526341889,3188,62.7719080174,36.0784313725,49.0196078431,54,448.152233867,30,0.02380968
1558526343265,3206,62.7719080174,33.3333333333,53.7254901961,54,165.471594043,30,0.02380968
1558526344619,3153,62.1504039776,16.862745098,35.2941176471,54,151.682294539,30,0.02380968
1558526345977,3061,60.2858918583,25.8823529412,26.6666666667,54,248.207391065,30,0.02380968
1558526347339,3035,59.6643878185,38.431372549,36.862745098,54,496.414782129,30,0.02380968
1558526348693,3058,60.2858918583,44.7058823529,56.4705882353,54,455.046883618,30,0.02380968
1558526350100,3086,60.9073958981,23.5294117647,54.9019607843,54,206.839492554,30,0.02380968
1558526351458,3041,59.6643878185,23.9215686275,38.8235294118,53,441.257584115,30,0.02380968
1558526352816,3037,59.6643878185,38.0392156863,50.5882352941,53,489.520132377,30,0.02380968
1558526354175,3063,60.2858918583,38.0392156863,58.431372549,53,489.520132377,30,0.02380968
1558526355532,3086,60.9073958981,36.4705882353,61.9607843137,53,427.468284611,30,0.02380968
1558526356906,3091,60.9073958981,27.4509803922,53.7254901961,54,289.575289575,29,0.02380968
1558526358269,3069,60.2858918583,33.7254901961,50.1960784314,54,413.678985108,29,0.02380968
1558526359655,3074,60.2858918583,29.0196078431,49.8039215686,54,310.259238831,29,0.02380968
1558526361014,3051,59.6643878185,29.0196078431,43.9215686275,54,310.259238831,29,0.02380968
1558526362388,3037,59.6643878185,32.5490196078,43.137254902,53,392.995035852,29,0.02380968
1558526363745,3040,59.6643878185,29.4117647059,45.0980392157,53,324.048538334,29,0.02380968
1558526365104,3032,59.6643878185,36.4705882353,46.6666666667,53,510.204081633,29,0.02380968
1558526366463,3074,60.2858918583,38.8235294118,58.0392156863,53,551.571980143,29,0.02380968
1558526367821,3121,61.5288999378,48.2352941176,70.1960784314,53,613.62382791,29,0.02380968
1558526369211,3179,62.7719080174,49.0196078431,79.6078431373,53,613.62382791,29,0.02380968
1558526370574,3241,64.014916097,48.6274509804,83.9215686275,53,544.677330392,29,0.02380968
1558526371928,3277,64.6364201367,40.7843137255,81.1764705882,53,489.520132377,29,0.02380968
1558526373285,3298,64.6364201367,36.862745098,73.3333333333,54,427.468284611,29,0.02380968
1558526374660,3292,64.6364201367,31.7647058824,63.137254902,54,344.73248759,29,0.02380968
1558526376039,3259,64.014916097,30.1960784314,52.9411764706,54,365.416436845,29,0.02380968
1558526377392,3235,63.3934120572,17.2549019608,46.2745098039,54,144.787644788,29,0.02380968
1558526378750,3156,62.1504039776,17.2549019608,30.9803921569,54,330.943188086,29,0.02380968
1558526380109,3101,60.9073958981,32.1568627451,36.0784313725,54,365.416436845,30,0.02380968
1558526381470,3102,60.9073958981,30.1960784314,40.0,54,337.837837838,30,0.02380968
1558526382841,3101,60.9073958981,32.1568627451,41.9607843137,54,379.205736349,30,0.02380968
1558526384216,3110,60.9073958981,30.5882352941,43.9215686275,54,330.943188086,30,0.02380968
1558526385606,3110,61.5288999378,29.8039215686,42.3529411765,54,199.944842802,30,0.02380968
1558526386999,3066,60.2858918583,16.862745098,29.8039215686,54,151.682294539,30,0.02380968
1558526388402,2997,59.0428837787,29.0196078431,23.9215686275,54,392.995035852,30,0.02380968
1558526389761,2953,57.7998756992,16.862745098,24.3137254902,54,220.628792057,30,0.02380968
1558526391135,2917,57.1783716594,35.6862745098,39.6078431373,54,227.523441809,31,0.02380968
1558526392493,2895,56.5568676196,16.862745098,33.7254901961,54,165.471594043,31,0.02380968
1558526393853,1548,54.0708514605,16.862745098,46.2745098039,54,199.944842802,31,0.02380968
1558526395242,1042,52.827843381,16.862745098,52.1568627451,54,220.628792057,31,0.02380968
1558526396601,937,51.5848353014,16.862745098,56.0784313725,54,255.102040816,31,0.02380968
1558526397974,910,46.6128029832,16.862745098,44.3137254902,54,248.207391065,31,0.02380968
1558526399336,922,44.1267868241,16.862745098,39.6078431373,54,241.312741313,31,0.02380968
1558526400707,928,39.7762585457,16.862745098,37.6470588235,54,234.418091561,31,0.02380968
1558526402081,917,39.1547545059,16.862745098,36.4705882353,54,234.418091561,31,0.02380968
1558526403438,1660,38.5332504661,16.862745098,16.4705882353,54,186.155543298,31,0.02380968
1558526404798,1203,37.9117464264,16.862745098,33.7254901961,54,227.523441809,31,0.02380968
1558526406154,1004,35.4257302672,16.862745098,39.2156862745,54,248.207391065,31,0.02380968
1558526407546,905,34.1827221877,16.862745098,35.2941176471,54,261.996690568,31,0.02380968
1558526408904,1718,33.5612181479,38.8235294118,32.5490196078,54,634.307777165,31,0.02380968
1558526410264,1823,35.4257302672,41.1764705882,60.7843137255,54,599.834528406,31,0.02380968
1558526411620,1939,37.9117464264,36.862745098,71.3725490196,54,523.993381136,31,0.02380968
1558526412978,2004,39.1547545059,33.3333333333,70.5882352941,54,337.837837838,31,0.02380968
1558526414353,2007,39.7762585457,16.862745098,50.9803921569,54,165.471594043,30,0.02380968
1558526415727,1978,38.5332504661,32.1568627451,43.5294117647,54,586.045228902,31,0.02380968
1558526417085,2043,39.7762585457,32.5490196078,57.6470588235,54,455.046883618,31,0.02380968
1558526418443,2097,41.0192666252,37.2549019608,61.9607843137,54,641.202426917,31,0.02380968
1558526419801,2185,42.8837787446,53.3333333333,77.6470588235,54,661.886376172,30,0.02380968
1558526421161,2285,44.7482908639,32.1568627451,75.6862745098,54,468.836183122,30,0.02380968
1558526422522,2292,45.3697949037,16.862745098,55.6862745098,54,441.257584115,30,0.02380968
1558526423876,2311,45.3697949037,23.5294117647,50.9803921569,54,565.361279647,30,0.02380968
1558526425235,2358,45.9912989434,52.1568627451,69.4117647059,54,606.729178158,30,0.02380968
1558526426610,2447,47.8558110628,30.9803921569,70.1960784314,54,330.943188086,30,0.02380968
1558526427971,2471,48.4773151025,40.3921568627,64.3137254902,54,324.048538334,30,0.02380968
1558526429342,2498,49.0988191423,32.5490196078,52.1568627451,53,413.678985108,30,0.02380968
1558526430700,2523,49.7203231821,38.0392156863,61.1764705882,53,213.734142306,30,0.02380968
1558526432074,2515,49.0988191423,28.6274509804,45.0980392157,53,289.575289575,30,0.02380968
1558526433448,2500,49.0988191423,38.8235294118,48.2352941176,53,530.888030888,30,0.02380968
1558526434806,2550,49.7203231821,56.0784313725,63.5294117647,53,441.257584115,30,0.02380968
1558526436181,2610,50.9633312617,33.7254901961,63.137254902,53,654.99172642,30,0.02380968
1558526437539,2672,52.2063393412,54.9019607843,77.6470588235,53,172.366243795,29,0.02380968
1558526438917,2613,51.5848353014,16.862745098,51.3725490196,53,144.787644788,29,0.02380968
1558526440288,2536,49.7203231821,41.9607843137,50.5882352941,53,627.413127413,30,0.02380968
1558526441646,2627,51.5848353014,51.3725490196,70.5882352941,53,641.202426917,30,0.02380968
1558526443003,2722,53.4493474208,49.8039215686,81.1764705882,53,634.307777165,30,0.02380968
1558526444380,2808,55.3138595401,45.8823529412,85.0980392157,53,503.309431881,30,0.02380968
1558526445752,2844,55.9353635799,41.1764705882,73.7254901961,53,551.571980143,29,0.02380968
1558526447142,2892,56.5568676196,32.9411764706,70.1960784314,53,392.995035852,29,0.02380968
1558526448532,2901,57.1783716594,32.1568627451,60.0,53,565.361279647,29,0.02380968
1558526449906,2921,57.1783716594,41.1764705882,69.0196078431,54,613.62382791,29,0.02380968
1558526451297,2979,58.421379739,49.0196078431,78.431372549,53,627.413127413,29,0.02380968
1558526452654,3032,59.6643878185,48.6274509804,83.5294117647,53,613.62382791,29,0.02380968
1558526454045,3095,60.9073958981,47.0588235294,85.4901960784,53,551.571980143,29,0.02380968
1558526455403,3127,61.5288999378,37.6470588235,78.431372549,53,482.625482625,29,0.02380968
1558526456778,3149,62.1504039776,36.862745098,71.3725490196,53,448.152233867,29,0.02380968
1558526458136,3156,62.1504039776,35.2941176471,65.8823529412,53,427.468284611,29,0.02380968
1558526459494,3156,62.1504039776,32.9411764706,60.0,53,392.995035852,29,0.02380968
1558526460884,3159,62.1504039776,32.9411764706,55.6862745098,53,330.943188086,29,0.02380968
1558526462261,3136,61.5288999378,26.6666666667,46.2745098039,53,268.89134032,29,0.02380968
1558526463616,3100,60.9073958981,26.6666666667,39.2156862745,53,441.257584115,29,0.02380968
1558526464975,3086,60.9073958981,37.2549019608,49.8039215686,53,475.730832874,30,0.02380968
1558526466350,3108,60.9073958981,32.9411764706,54.1176470588,53,296.469939327,30,0.02380968
1558526467710,3092,60.2858918583,26.6666666667,45.0980392157,53,268.89134032,30,0.02380968
1558526469065,3051,59.6643878185,34.5098039216,41.1764705882,53,530.888030888,30,0.02380968
1558526470440,3059,60.2858918583,39.6078431373,56.862745098,53,351.627137341,30,0.02380968
1558526471798,3057,60.2858918583,29.0196078431,49.4117647059,53,310.259238831,30,0.02380968
1558526473156,3032,59.6643878185,27.8431372549,43.9215686275,53,289.575289575,30,0.02380968
1558526474514,2993,59.0428837787,22.7450980392,37.6470588235,53,165.471594043,30,0.02380968
1558526475888,2918,57.1783716594,16.862745098,26.6666666667,53,151.682294539,30,0.02380968
1558526477246,2821,55.9353635799,36.862745098,29.4117647059,53,510.204081633,31,0.02380968
1558526478620,2878,56.5568676196,40.3921568627,50.5882352941,53,537.78268064,31,0.02380968
1558526479981,2919,57.1783716594,36.4705882353,61.568627451,53,365.416436845,31,0.02380968
1558526481353,2918,57.1783716594,28.2352941176,51.3725490196,53,482.625482625,30,0.02380968
1558526482711,2930,57.7998756992,41.568627451,61.568627451,53,544.677330392,30,0.02380968
1558526484070,2951,57.7998756992,41.568627451,69.8039215686,53,551.571980143,30,0.02380968
1558526485463,2993,59.0428837787,38.431372549,72.5490196078,53,496.414782129,30,0.02380968
1558526486849,3026,59.6643878185,38.0392156863,70.1960784314,53,565.361279647,30,0.02380968
1558526488256,3064,60.2858918583,43.137254902,75.2941176471,53,551.571980143,30,0.02380968
1558526489629,3101,60.9073958981,40.7843137255,75.2941176471,53,530.888030888,30,0.02380968
1558526491024,3126,61.5288999378,40.7843137255,74.9019607843,53,523.993381136,30,0.02380968
1558526492378,3141,62.1504039776,34.5098039216,69.4117647059,53,406.784335356,30,0.02380968
1558526493768,3144,61.5288999378,34.5098039216,62.7450980392,53,420.573634859,30,0.02380968
1558526495127,3145,62.1504039776,38.431372549,63.137254902,53,489.520132377,30,0.02380968
1558526496489,3161,62.1504039776,38.431372549,65.4901960784,53,489.520132377,30,0.02380968
1558526497891,3171,61.5288999378,16.862745098,50.5882352941,53,151.682294539,30,0.02380968
1558526499266,3104,59.6643878185,42.3529411765,44.7058823529,53,579.150579151,30,0.02380968
1558526500623,3052,59.6643878185,43.9215686275,63.137254902,53,489.520132377,30,0.02380968
1558526501982,3018,59.0428837787,28.2352941176,56.0784313725,53,399.889685604,30,0.02380968
1558526503340,2971,58.421379739,42.3529411765,62.7450980392,53,558.466629895,30,0.02380968
1558526504698,2969,58.421379739,41.9607843137,71.3725490196,53,599.834528406,30,0.02380968
1558526506073,2998,59.0428837787,43.137254902,77.6470588235,53,510.204081633,30,0.02380968
1558526507432,3014,59.0428837787,46.6666666667,78.8235294118,53,599.834528406,30,0.02380968
1558526508790,3049,60.2858918583,47.0588235294,82.7450980392,53,606.729178158,30,0.02380968
1558526510165,3109,60.9073958981,42.7450980392,83.137254902,53,517.098731384,30,0.02380968
1558526511522,3135,61.5288999378,40.0,78.0392156863,53,510.204081633,30,0.02380968
1558526512897,3163,62.1504039776,38.8235294118,74.9019607843,53,489.520132377,30,0.02380968
1558526514258,3176,62.1504039776,38.0392156863,69.8039215686,53,496.414782129,30,0.02380968
1558526515613,3198,62.7719080174,38.8235294118,69.0196078431,53,489.520132377,29,0.02380968
1558526516988,3217,63.3934120572,36.862745098,67.0588235294,53,455.046883618,29,0.02380968
1558526518346,3227,63.3934120572,34.9019607843,63.5294117647,53,413.678985108,30,0.02380968
1558526519709,3220,63.3934120572,30.1960784314,54.5098039216,53,324.048538334,30,0.02380968
1558526521063,3205,62.7719080174,30.1960784314,47.4509803922,53,324.048538334,30,0.02380968
1558526522437,3203,62.7719080174,30.1960784314,43.9215686275,53,310.259238831,30,0.02380968
1558526523811,3203,62.7719080174,27.8431372549,40.7843137255,53,172.366243795,30,0.02380968
1558526525172,3176,62.1504039776,16.862745098,29.0196078431,53,234.418091561,30,0.02380968
1558526526527,3127,61.5288999378,30.1960784314,29.0196078431,53,372.311086597,30,0.02380968
1558526527886,3126,61.5288999378,32.1568627451,38.431372549,53,282.680639823,30,0.02380968
1558526529244,3109,60.9073958981,16.862745098,29.4117647059,53,151.682294539,30,0.02380968
1558526530618,3014,59.0428837787,16.862745098,21.9607843137,53,151.682294539,31,0.02380968
1558526531976,2935,57.7998756992,16.862745098,17.6470588235,53,151.682294539,31,0.02380968
1558526533336,2855,55.9353635799,30.9803921569,20.7843137255,53,351.627137341,31,0.02380968
1558526534694,2837,55.9353635799,30.9803921569,32.1568627451,53,303.364589079,31,0.02380968
1558526536069,2811,55.3138595401,16.862745098,28.2352941176,53,151.682294539,31,0.02380968
1558526537449,2711,53.4493474208,25.4901960784,24.3137254902,53,248.207391065,31,0.02380968
1558526538816,2691,52.827843381,19.2156862745,28.6274509804,53,151.682294539,31,0.02380968
1558526540174,2626,51.5848353014,17.2549019608,21.9607843137,53,151.682294539,31,0.02380968
1558526541533,2579,50.3418272219,25.4901960784,22.7450980392,53,289.575289575,31,0.02380968
1558526542895,2573,50.3418272219,42.3529411765,39.2156862745,53,572.255929399,31,0.02380968
1558526544296,2632,51.5848353014,42.3529411765,60.3921568627,53,413.678985108,31,0.02380968
1558526545687,2668,52.2063393412,24.3137254902,51.7647058824,53,158.576944291,31,0.02380968
